experimento,fitness
PSO V3-STD_TENT,168.0
PSO V3-STD_TENT,176.0
PSO V3-STD_TENT,171.0
PSO V3-STD_TENT,168.0
PSO V3-STD_TENT,162.0
PSO V3-STD_TENT,171.0
PSO V3-STD_TENT,178.0
PSO V3-STD_TENT,175.0
PSO V3-STD_TENT,178.0
PSO V3-STD_TENT,174.0
PSO V3-STD_TENT,170.0
PSO V3-STD_TENT,162.0
PSO V3-STD_TENT,168.0
PSO V3-STD_TENT,172.0
PSO V3-STD_TENT,167.0
PSO V3-STD_TENT,175.0
PSO V3-STD_TENT,172.0
PSO V3-STD_TENT,167.0
PSO V3-STD_TENT,169.0
PSO V3-STD_TENT,175.0
PSO V3-STD_TENT,177.0
PSO V3-STD_TENT,177.0
PSO V3-STD_TENT,181.0
PSO V3-STD_TENT,163.0
PSO V3-STD_TENT,179.0
PSO V3-STD_TENT,176.0
PSO V3-STD_CIRCLE,169.0
PSO V3-STD_CIRCLE,176.0
PSO V3-STD_CIRCLE,172.0
PSO V3-STD_CIRCLE,165.0
PSO V3-STD_CIRCLE,178.0
PSO V3-STD_CIRCLE,168.0
PSO V3-STD_CIRCLE,182.0
PSO V3-STD_CIRCLE,186.0
PSO V3-STD_CIRCLE,182.0
PSO V3-STD_CIRCLE,175.0
PSO V3-STD_CIRCLE,176.0
PSO V3-STD_CIRCLE,169.0
PSO V3-STD_CIRCLE,170.0
PSO V3-STD_CIRCLE,167.0
PSO V3-STD_CIRCLE,177.0
PSO V3-STD_CIRCLE,176.0
PSO V3-STD_CIRCLE,172.0
PSO V3-STD_CIRCLE,177.0
PSO V3-STD_CIRCLE,180.0
PSO V3-STD_CIRCLE,156.0
PSO V3-STD_CIRCLE,161.0
PSO V3-STD_CIRCLE,171.0
PSO V3-STD_CIRCLE,173.0
PSO V3-STD_CIRCLE,184.0
PSO V3-STD_CIRCLE,180.0
PSO V3-STD_CIRCLE,179.0
PSO V3-STD_CIRCLE,173.0
PSO V3-STD_CIRCLE,175.0
PSO V3-STD_CIRCLE,181.0
PSO V3-STD_CIRCLE,169.0
PSO V3-STD_CIRCLE,175.0
PSO V3-ELIT,154.0
PSO V3-ELIT,151.0
PSO V3-ELIT,154.0
PSO V3-ELIT,152.0
PSO V3-ELIT,152.0
PSO V3-ELIT,156.0
