experimento,fitness
PSO V3-STD_PIECE,63.0
PSO V3-STD_PIECE,70.0
PSO V3-STD_PIECE,66.0
PSO V3-STD_PIECE,65.0
PSO V3-STD_PIECE,68.0
PSO V3-STD_PIECE,66.0
PSO V3-STD_PIECE,63.0
PSO V3-STD_PIECE,65.0
PSO V3-STD_PIECE,67.0
PSO V3-STD_SINE,66.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,70.0
PSO V3-STD_SINE,66.0
PSO V3-STD_SINE,70.0
PSO V3-STD_SINE,71.0
PSO V3-STD_SINE,69.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,69.0
PSO V3-STD_SINE,66.0
PSO V3-STD_SINE,67.0
PSO V3-STD_SINE,68.0
PSO V3-STD_SINE,67.0
PSO V3-STD_SINE,69.0
PSO V3-STD_SINE,67.0
PSO V3-STD_SINE,63.0
PSO V3-STD_SINE,65.0
PSO V3-STD_SINE,67.0
PSO V3-STD_SINE,71.0
PSO V3-STD_SINE,67.0
PSO V3-STD_SINE,66.0
PSO V3-STD_SINE,64.0
PSO V3-STD_SINE,70.0
PSO V3-STD_SINE,69.0
PSO V3-STD_SINE,70.0
PSO V3-STD_SINE,63.0
PSO V3-STD_SINE,64.0
PSO V3-STD_SINE,70.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,68.0
PSO V3-STD_SINGER,64.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,64.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,64.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,67.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,67.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,62.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,64.0
PSO V3-STD_SINGER,63.0
PSO V3-STD_SINGER,67.0
PSO V3-STD_SINGER,67.0
PSO V3-STD_SINGER,63.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,64.0
PSO V3-STD_SINGER,66.0
PSO V3-STD_SINGER,67.0
PSO V3-STD_SINGER,63.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINGER,65.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,62.0
PSO V3-STD_SINU,62.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,65.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,63.0
PSO V3-STD_SINU,64.0
PSO V3-STD_SINU,63.0
PSO V3-STD_TENT,69.0
PSO V3-STD_TENT,70.0
PSO V3-STD_TENT,65.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,68.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,64.0
PSO V3-STD_TENT,65.0
PSO V3-STD_TENT,72.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,66.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,64.0
PSO V3-STD_TENT,70.0
PSO V3-STD_TENT,66.0
PSO V3-STD_TENT,64.0
PSO V3-STD_TENT,68.0
PSO V3-STD_TENT,69.0
PSO V3-STD_TENT,67.0
PSO V3-STD_TENT,71.0
PSO V3-STD_TENT,64.0
PSO V3-STD_TENT,62.0
PSO V3-STD_TENT,68.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,64.0
PSO V3-STD_TENT,66.0
PSO V3-STD_TENT,66.0
PSO V3-STD_TENT,63.0
PSO V3-STD_TENT,69.0
PSO V3-STD_TENT,70.0
PSO V3-STD_TENT,63.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,67.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,67.0
PSO V3-STD_CIRCLE,62.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,67.0
PSO V3-STD_CIRCLE,69.0
PSO V3-STD_CIRCLE,66.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,66.0
PSO V3-STD_CIRCLE,66.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,63.0
PSO V3-STD_CIRCLE,66.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,66.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,62.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,62.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,70.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,64.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,63.0
PSO V3-STD_CIRCLE,65.0
PSO V3-STD_CIRCLE,66.0
PSO V3-ELIT,62.0
PSO V3-ELIT,61.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,61.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,60.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,60.0
PSO V3-ELIT,60.0
PSO V3-ELIT,62.0
PSO V3-ELIT,63.0
PSO V3-ELIT,61.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,62.0
PSO V3-ELIT,63.0
PSO V3-ELIT,62.0
PSO V3-ELIT,63.0
PSO V3-ELIT,60.0
PSO V3-ELIT,60.0
PSO V3-ELIT,63.0
PSO V3-ELIT,61.0
PSO V3-ELIT,63.0
PSO V3-ELIT,64.0
PSO V3-ELIT,60.0
PSO V3-ELIT,61.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,61.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,61.0
PSO V3-ELIT_LOG,63.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,61.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,61.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_LOG,61.0
PSO V3-ELIT_LOG,62.0
PSO V3-ELIT_LOG,60.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,63.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,61.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,61.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,63.0
PSO V3-ELIT_PIECE,61.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,61.0
PSO V3-ELIT_PIECE,60.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,63.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,63.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_PIECE,62.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,63.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,63.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,61.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,63.0
PSO V3-ELIT_SINE,62.0
PSO V3-ELIT_SINE,60.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,61.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,62.0
PSO V3-ELIT_SINGER,60.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,61.0
PSO V3-ELIT_SINU,62.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_SINU,60.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,61.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,61.0
PSO V3-ELIT_TENT,61.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,63.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,63.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,61.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,61.0
PSO V3-ELIT_TENT,63.0
PSO V3-ELIT_TENT,60.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_TENT,62.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,66.0
PSO V3-ELIT_CIRCLE,63.0
PSO V3-ELIT_CIRCLE,66.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,63.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,60.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,60.0
PSO V3-ELIT_CIRCLE,60.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,63.0
PSO V3-ELIT_CIRCLE,63.0
PSO V3-ELIT_CIRCLE,62.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,65.0
PSO V3-ELIT_CIRCLE,64.0
PSO V3-ELIT_CIRCLE,64.0
GWO V3-STD,62.0
GWO V3-STD,60.0
GWO V3-STD,61.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,60.0
GWO V3-STD,60.0
GWO V3-STD,60.0
GWO V3-STD,62.0
GWO V3-STD,60.0
GWO V3-STD,62.0
GWO V3-STD,60.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,61.0
GWO V3-STD,60.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,62.0
GWO V3-STD,61.0
GWO V3-STD,61.0
GWO V3-STD,62.0
GWO V3-STD,61.0
GWO V3-STD,62.0
GWO V3-STD_LOG,74.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,71.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,74.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,74.0
GWO V3-STD_LOG,71.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,71.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,74.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,75.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_LOG,73.0
GWO V3-STD_LOG,72.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,63.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,63.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,60.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,60.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,63.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,60.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,61.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_PIECE,62.0
GWO V3-STD_SINE,77.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,77.0
GWO V3-STD_SINE,74.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,74.0
GWO V3-STD_SINE,77.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,74.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,74.0
GWO V3-STD_SINE,77.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,74.0
GWO V3-STD_SINE,73.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINE,75.0
GWO V3-STD_SINE,77.0
GWO V3-STD_SINE,76.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,62.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,64.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINGER,63.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_SINU,62.0
GWO V3-STD_SINU,61.0
GWO V3-STD_SINU,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,60.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,61.0
GWO V3-STD_TENT,62.0
GWO V3-STD_TENT,63.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,61.0
GWO V3-STD_CIRCLE,63.0
GWO V3-STD_CIRCLE,64.0
GWO V3-STD_CIRCLE,63.0
GWO V3-STD_CIRCLE,63.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,65.0
GWO V3-STD_CIRCLE,64.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,60.0
GWO V3-STD_CIRCLE,60.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,63.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,64.0
GWO V3-STD_CIRCLE,60.0
GWO V3-STD_CIRCLE,64.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,63.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,60.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-STD_CIRCLE,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,61.0
GWO V3-ELIT,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,60.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,61.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,61.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,61.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,60.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,61.0
GWO V3-ELIT,62.0
GWO V3-ELIT,62.0
GWO V3-ELIT,61.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,61.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,60.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,61.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,60.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,62.0
GWO V3-ELIT_LOG,60.0
GWO V3-ELIT_LOG,60.0
