experimento,fitness
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,17.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,17.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,17.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,17.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINE,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,18.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINGER,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_SINU,17.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
PSO V3-ELIT_TENT,18.0
