experimento,fitness
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,25.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,26.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_PIECE,25.0
PSO V3-ELIT_PIECE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,25.0
PSO V3-ELIT_SINE,23.0
PSO V3-ELIT_SINE,25.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,23.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,25.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,23.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINE,24.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,22.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,22.0
PSO V3-ELIT_SINGER,22.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,22.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_SINU,22.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,23.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,23.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,26.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,23.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,25.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_TENT,24.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,27.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,27.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,24.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,26.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,25.0
PSO V3-ELIT_CIRCLE,26.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,29.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD,29.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,29.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,26.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD,27.0
GWO V3-STD,28.0
GWO V3-STD,28.0
GWO V3-STD,27.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,29.0
GWO V3-STD_LOG,31.0
GWO V3-STD_LOG,32.0
