experimento,fitness
PSO V3-ELIT,26.0
PSO V3-ELIT,29.0
PSO V3-ELIT,28.0
PSO V3-ELIT,27.0
PSO V3-ELIT,29.0
PSO V3-ELIT,28.0
PSO V3-ELIT,28.0
PSO V3-ELIT,29.0
PSO V3-ELIT,28.0
PSO V3-ELIT,29.0
PSO V3-ELIT,28.0
PSO V3-ELIT,28.0
PSO V3-ELIT,27.0
PSO V3-ELIT,28.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,26.0
PSO V3-ELIT_LOG,26.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,27.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,29.0
PSO V3-ELIT_LOG,29.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,29.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,29.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,27.0
PSO V3-ELIT_LOG,24.0
PSO V3-ELIT_LOG,27.0
PSO V3-ELIT_LOG,26.0
PSO V3-ELIT_LOG,27.0
PSO V3-ELIT_LOG,27.0
PSO V3-ELIT_LOG,28.0
PSO V3-ELIT_LOG,23.0
PSO V3-ELIT_LOG,29.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,23.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,29.0
PSO V3-ELIT_PIECE,29.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,29.0
PSO V3-ELIT_PIECE,23.0
PSO V3-ELIT_PIECE,27.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,29.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_PIECE,28.0
PSO V3-ELIT_SINE,27.0
PSO V3-ELIT_SINE,27.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,27.0
PSO V3-ELIT_SINE,29.0
PSO V3-ELIT_SINE,26.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,29.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,29.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,29.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,27.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,25.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINE,29.0
PSO V3-ELIT_SINE,26.0
PSO V3-ELIT_SINE,23.0
PSO V3-ELIT_SINE,28.0
PSO V3-ELIT_SINGER,27.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,26.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,26.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,25.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,25.0
PSO V3-ELIT_SINGER,25.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,27.0
PSO V3-ELIT_SINGER,29.0
PSO V3-ELIT_SINGER,27.0
PSO V3-ELIT_SINGER,23.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,29.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINGER,25.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,27.0
PSO V3-ELIT_SINGER,24.0
PSO V3-ELIT_SINGER,28.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,26.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,28.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,26.0
PSO V3-ELIT_SINU,27.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,28.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,28.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,25.0
PSO V3-ELIT_SINU,26.0
PSO V3-ELIT_SINU,26.0
PSO V3-ELIT_SINU,26.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,24.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_SINU,23.0
PSO V3-ELIT_TENT,23.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,27.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,27.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,27.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,27.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_TENT,28.0
PSO V3-ELIT_TENT,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,30.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,27.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,30.0
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,28.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,29.0
PSO V3-ELIT_CIRCLE,30.0
