iter,fitness,time,XPL,XPT,DIV
0,23057.0,0.016,100.0,0.0,0.474
1,463.0,0.535,42.62,57.38,0.202
2,445.0,1.311,1.05,98.95,0.005
3,445.0,2.121,0.42,99.58,0.002
4,445.0,2.227,0.21,99.79,0.001
5,445.0,2.192,0.21,99.79,0.001
6,445.0,2.177,0.21,99.79,0.001
7,445.0,2.23,0.42,99.58,0.002
8,445.0,2.186,0.21,99.79,0.001
9,445.0,2.281,0.21,99.79,0.001
10,445.0,2.304,0.21,99.79,0.001
11,445.0,2.317,0.21,99.79,0.001
